db,src_table,label,field_key,evidence,reason
mimic-iv,mimiciv.icu.chartevents,Filter Pressure,224150,adjudicated:both_agree,透析滤器压(mmHg)为体外循环管路压力，与任何患者血压/颅压概念均不同
mimic-iv,mimiciv.icu.chartevents,Effluent Pressure,224151,adjudicated:both_agree,废液侧压力，管路压力，目录无对应
mimic-iv,mimiciv.icu.chartevents,Return Pressure,224152,adjudicated:both_agree,透析回血端压力，管路压力，目录无对应
mimic-iv,mimiciv.icu.chartevents,Replacement Rate,224153,adjudicated:both_agree,置换液流速(ml/hr)，CRRT设备参数，目录无对应
mimic-iv,mimiciv.icu.chartevents,Dialysate Rate,224154,adjudicated:both_agree,透析液流速(ml/hr)，CRRT设备参数，目录无对应
mimic-iv,mimiciv.icu.chartevents,MDI #2 Drug,224173,adjudicated:both_agree,定量吸入剂#2药物名称，用药记录，目录无吸入支扩剂概念
mimic-iv,mimiciv.icu.chartevents,Hourly Patient Fluid Removal,224191,adjudicated:both_agree,每小时净脱水量(mL)，CRRT参数，目录无对应
mimic-iv,mimiciv.icu.chartevents,Augmented Diastole,224310,adjudicated:both_agree,球囊反搏舒张期增压峰值(AUG)，p50=109高于同表收缩压p50=84.7，是球囊充气产生的器械性压力波，并非患者舒张压dbp，目录无对应概念
mimic-iv,mimiciv.icu.chartevents,PCA medication,224327,adjudicated:both_agree,PCA泵药物名称，镇痛用药记录，目录药物概念仅含血管活性药
mimic-iv,mimiciv.icu.chartevents,PCA dose,224328,adjudicated:both_agree,PCA单次剂量，用药参数，目录无对应
mimic-iv,mimiciv.icu.chartevents,PCA lockout (min),224329,adjudicated:both_agree,PCA锁定时间(min)，泵设置参数，目录无对应
mimic-iv,mimiciv.icu.chartevents,PCA 1 hour limit,224330,adjudicated:both_agree,PCA每小时限量，泵设置参数
mimic-iv,mimiciv.icu.chartevents,ART Lumen Volume,224404,adjudicated:both_agree,动脉腔预充容积(mL)，导管规格参数
mimic-iv,mimiciv.icu.chartevents,VEN Lumen Volume,224406,adjudicated:both_agree,静脉腔预充容积(mL)，导管规格参数
mimic-iv,mimiciv.icu.chartevents,Pressure Ulcer Stage #1,224631,adjudicated:both_agree,压疮分期1-4，虽为有序数值但属皮肤评估分级，目录无压疮概念
mimic-iv,mimiciv.icu.chartevents,Undermining Present #1,224633,adjudicated:both_agree,伤口潜行存在与否#1，皮肤评估
mimic-iv,mimiciv.icu.chartevents,Trach Tube Type,224829,adjudicated:both_agree,气切套管类型(Type+categorical)，器械属性非测量量
mimic-iv,mimiciv.icu.chartevents,Trach Tube Manufacturer,224830,adjudicated:both_agree,气切套管厂家，器械属性
mimic-iv,mimiciv.icu.chartevents,Trach Tube Size (I.D.),224831,adjudicated:both_agree,气切套管内径规格，器械属性
mimic-iv,mimiciv.icu.chartevents,Impaired Skin Cleanse #3,224889,adjudicated:both_agree,伤口清洁方式#3，护理处置记录
mimic-iv,mimiciv.icu.chartevents,Impaired Skin Drainage #4,224904,adjudicated:both_agree,伤口渗液#4，皮肤评估分类
mimic-iv,mimiciv.icu.chartevents,Impaired Skin Length #2,224916,adjudicated:both_agree,伤口长度(cm)，皮肤评估测量，目录无对应
mimic-iv,mimiciv.icu.chartevents,Impaired Skin Odor #4,224925,adjudicated:both_agree,伤口气味#4(0/1)，皮肤评估
mimic-iv,mimiciv.icu.chartevents,Impaired Skin Site #3,224931,adjudicated:both_agree,皮肤破损部位#3，皮肤评估自由分类
mimic-iv,mimiciv.icu.chartevents,Impaired Skin Site #4,224932,adjudicated:both_agree,皮肤破损部位#4，皮肤评估分类
mimic-iv,mimiciv.icu.chartevents,Impaired Skin Treatment #3,224938,adjudicated:both_agree,皮肤破损处置#3，护理处置记录
mimic-iv,mimiciv.icu.chartevents,Impaired Skin Treatment #4,224939,adjudicated:both_agree,皮肤破损处置#4，护理处置记录
mimic-iv,mimiciv.icu.chartevents,Impaired Skin Type #3,224945,adjudicated:both_agree,皮肤破损类型#3，皮肤评估分类
mimic-iv,mimiciv.icu.chartevents,Impaired Skin Type #4,224946,adjudicated:both_agree,皮肤破损类型#4，皮肤评估分类
mimic-iv,mimiciv.icu.chartevents,Impaired Skin Width #2,224951,adjudicated:both_agree,伤口宽度(cm)，皮肤评估测量
mimic-iv,mimiciv.icu.chartevents,Impaired Skin Wound Base #4,224960,adjudicated:both_agree,伤口基底外观#4，皮肤评估分类
mimic-iv,mimiciv.icu.chartevents,Surrounding Tissue #4,224974,adjudicated:both_agree,伤口周围组织#4，皮肤评估分类
mimic-iv,mimiciv.icu.chartevents,Current Goal,225183,adjudicated:both_agree,CRRT脱水目标(mL，含负值)，治疗目标设定，目录无对应
mimic-iv,mimiciv.icu.chartevents,Dialysis Catheter Site Appear,225323,adjudicated:both_agree,透析导管穿刺点外观评估，置管部位护理评估
mimic-iv,mimiciv.icu.chartevents,Replacement Fluid,225976,adjudicated:both_agree,置换液种类(分类)，液体产品属性
mimic-iv,mimiciv.icu.chartevents,Dialysate Fluid,225977,adjudicated:both_agree,透析液种类(分类)，液体产品属性
mimic-iv,mimiciv.icu.chartevents,Dialysis Catheter placed in outside facility,226118,adjudicated:both_agree,透析导管是否为外院置入(0/1标志)，置管来源属性
mimic-iv,mimiciv.icu.chartevents,ICP Line placed in outside facility,226129,adjudicated:both_agree,ICP导管是否外院置入(0/1)，置管来源属性
mimic-iv,mimiciv.icu.chartevents,ICP Line Site Appear,226130,adjudicated:both_agree,ICP导管穿刺点外观，置管部位评估，非ICP测量值
mimic-iv,mimiciv.icu.chartevents,ICP Line Waveform Appear,226133,adjudicated:both_agree,ICP导管波形外观(分类)，波形质量评估而非压力数值
mimic-iv,mimiciv.icu.chartevents,Ultrafiltrate Output,226457,adjudicated:both_agree,CRRT超滤量(mL)，目录无超滤/出量概念
mimic-iv,mimiciv.icu.chartevents,PCA  dose units,227111,adjudicated:both_agree,PCA剂量单位，单位标注字段，非测量概念
mimic-iv,mimiciv.icu.chartevents,PCA 1 hour limit units,227113,adjudicated:both_agree,PCA小时限量单位，单位标注字段
mimic-iv,mimiciv.icu.chartevents,Dialysis Catheter Type,227124,adjudicated:both_agree,透析导管类型(另一条目)，器械属性
mimic-iv,mimiciv.icu.chartevents,Trach Care,227130,adjudicated:both_agree,气切护理执行记录(0/1)，护理操作记录
mimic-iv,mimiciv.icu.chartevents,CRRT mode,227290,adjudicated:both_agree,CRRT模式(CVVH/CVVHD等)，治疗模式非测量量，目录ventilator_mode仅指呼吸机
mimic-iv,mimiciv.icu.chartevents,Dialysis Catheter Dressing Occlusive,227357,adjudicated:both_agree,透析导管敷料是否密闭(0/1)，置管护理评估
mimic-iv,mimiciv.icu.chartevents,ICP Line Dressing Occlusive,227363,adjudicated:both_agree,ICP导管敷料是否密闭，置管护理评估
mimic-iv,mimiciv.icu.chartevents,Arctic Sun Water Temp,227628,adjudicated:both_agree,控温仪循环水温，p01=5.3°C、p99=42°C，是设备水温而非患者体温，值域明显不属体温
mimic-iv,mimiciv.icu.chartevents,Patient/Family Informed_V2,227662,adjudicated:both_agree,是否告知患者/家属，沟通记录
mimic-iv,mimiciv.icu.chartevents,Immobilizer,227663,adjudicated:both_agree,制动器使用记录，约束支持类护理记录
mimic-iv,mimiciv.icu.chartevents,Immobilizer Device,227664,adjudicated:both_agree,制动器器械种类(Device+categorical)，器械属性
mimic-iv,mimiciv.icu.chartevents,Immobilizer Location,227666,adjudicated:both_agree,制动器部位(Location+categorical)，护理修饰属性
mimic-iv,mimiciv.icu.chartevents,Reason for Immobilizer,227667,adjudicated:both_agree,使用制动器原因，护理记录
mimic-iv,mimiciv.icu.chartevents,Safety Measures,227684,adjudicated:both_agree,安全防护措施(另一版本条目)，护理干预记录
mimic-iv,mimiciv.icu.chartevents,Safety Measures,227700,adjudicated:both_agree,安全防护措施(约束/支持类)，护理干预记录
mimic-iv,mimiciv.icu.chartevents,Dialysis Catheter Placement Confirmed by X-ray,227753,adjudicated:both_agree,透析导管位置X线确认，置管流程记录
mimic-iv,mimiciv.icu.chartevents,Impaired Skin  - Dressing Status #2,227781,adjudicated:both_agree,伤口敷料状态#2，护理评估
mimic-iv,mimiciv.icu.chartevents,Neuro Drain #1 Landmark,227985,adjudicated:both_agree,脑引流管零点标志(分类)，置管护理属性
mimic-iv,mimiciv.icu.chartevents,Citrate (ACD-A),228004,adjudicated:both_agree,枸橼酸抗凝输注速率，目录无该药物概念
mimic-iv,mimiciv.icu.chartevents,PBP (Prefilter) Replacement Rate,228005,adjudicated:both_agree,前稀释置换液流速，CRRT设备参数
mimic-iv,mimiciv.icu.chartevents,Post Filter Replacement Rate,228006,adjudicated:both_agree,后稀释置换液流速，CRRT设备参数
mimic-iv,mimiciv.icu.chartevents,Pressure ulcer #1- Tunneling present,228833,adjudicated:both_agree,压疮#1窦道存在与否，皮肤评估
mimic-iv,mimiciv.icu.chartevents,Pressure ulcer #1- Undermining present,228843,adjudicated:both_agree,压疮#1潜行存在与否，皮肤评估
mimic-iv,mimiciv.icu.chartevents,Nutrition  NCP - Expected outcomes,228962,adjudicated:both_agree,营养护理计划预期结果，护理文书
mimic-iv,mimiciv.icu.chartevents,Nutrition  NCP - Interventions,228966,adjudicated:both_agree,营养护理计划干预，护理文书
mimic-iv,mimiciv.icu.chartevents,Altered Sensory Perception NCP - Expected Outcomes,229124,adjudicated:both_agree,感知改变护理计划预期结果，护理文书
mimic-iv,mimiciv.icu.chartevents,Altered Sensory Perception NCP - Interventions,229126,adjudicated:both_agree,感知改变护理计划干预，护理文书
mimic-iv,mimiciv.icu.chartevents,Elimination NCP - Expected outcomes,229133,adjudicated:both_agree,排泄护理计划预期结果，护理文书
mimic-iv,mimiciv.icu.chartevents,Elimination NCP - Interventions,229134,adjudicated:both_agree,排泄护理计划干预，护理文书
mimic-iv,mimiciv.icu.chartevents,Substance withdrawal NCP - Expected outcomes,229136,adjudicated:both_agree,戒断护理计划预期结果，护理文书
mimic-iv,mimiciv.icu.chartevents,Substance withdrawal NCP - Interventions,229138,adjudicated:both_agree,戒断护理计划干预，护理文书
mimic-iv,mimiciv.icu.chartevents,Trans Membrane Pressure,229247,adjudicated:both_agree,跨膜压TMP，滤器压力参数，非患者生理压力
mimic-iv,mimiciv.icu.chartevents,Pressure Drop,229248,adjudicated:both_agree,滤器压降，设备参数，目录无对应
mimic-iv,mimiciv.icu.chartevents,Dialysis Catheter Type,229536,adjudicated:both_agree,透析导管类型(Type+categorical)，器械属性
mimic-iv,mimiciv.icu.chartevents,Stroke NCP - Expected outcomes,229644,adjudicated:both_agree,卒中护理计划预期结果，护理文书
mimic-iv,mimiciv.icu.chartevents,Stroke NCP - Plan revised,229646,adjudicated:both_agree,卒中护理计划是否修订，护理文书
mimic-iv,mimiciv.icu.chartevents,Stroke NCP - Problem,229647,adjudicated:both_agree,卒中护理计划问题项，护理文书
mimic-iv,mimiciv.icu.chartevents,Stroke NCP - Problem resolved,229648,adjudicated:both_agree,卒中护理计划问题是否解决，护理文书
mimic-iv,mimiciv.icu.chartevents,Stroke NCP - Type,229649,adjudicated:both_agree,卒中护理计划类型，护理文书
mimic-iv,mimiciv.icu.chartevents,Stroke NCP - Water Swallow,229650,adjudicated:both_agree,卒中洼田饮水试验条目，吞咽筛查，目录无对应量表
mimic-iv,mimiciv.icu.chartevents,Stroke NCP - Interventions,229652,adjudicated:both_agree,卒中护理计划干预措施(Care Plans)，护理文书非测量量
mimic-iv,mimiciv.icu.chartevents,PICC Biopatch,229880,adjudicated:both_agree,PICC抗菌敷贴使用(0/1)，置管护理用品记录
mimic-iv,mimiciv.icu.chartevents,COVID NCP - Problem,229974,adjudicated:both_agree,COVID护理计划问题项，护理文书
mimic-iv,mimiciv.icu.chartevents,COVID NCP - Expected outcomes,229975,adjudicated:both_agree,COVID护理计划预期结果，护理文书
mimic-iv,mimiciv.icu.chartevents,COVID NCP - Interventions,229977,adjudicated:both_agree,COVID护理计划干预，护理文书
mimic-iv,mimiciv.icu.chartevents,Intra Cranial Pressure Alarm - High,223767,adjudicated:adjudicated,"采纳 B。dict_category=Alarms, label 'Intra Cranial Pressure Alarm - High', 是监护仪 ICP 高限报警阈值设定 (p50=20.0 为整数档位), 不是患者 ICP 实测值。本项目在上一轮对同族字段已有一致先例并全部判 UNKNOWN (220046/220047 HR Alarm, 223751/223752 NBP Alarm, 220056/220058 ABP Alarm, 220072/220073 CVP Alarm, 224161/224162 Resp Alarm, 均记为 '报警阈值而非测量值'), 本行按同一口径处理, 不并入 icp。值域落在 ICP 合理区间只是阈值本就按临床区间设定的必然结果, 不构成概念同一性证据, 故不取 UNSURE。"
mimic-iv,mimiciv.icu.chartevents,Intra Cranial Pressure Alarm - Low,223768,adjudicated:adjudicated,"采纳 B。ICP 低限报警阈值 (Alarms, mmHg), p01/p50/p99=-12.6/0.0/5.9, 中位数为 0、下限为负, 作为患者 ICP 实测值不成立, 明确是监护仪报警设置。与 223767 成对, 并与上一轮全部 *Alarm - High/Low 字段判 UNKNOWN 的先例保持一致。证据已足以否定与 icp 的概念同一性, 属可判定的 UNKNOWN 而非 UNSURE。"
mimic-iv,mimiciv.icu.chartevents,Epidural Appearance,223800,adjudicated:both_agree,"硬膜外置管处外观 (categorical), 置管部位评估属性。"
mimic-iv,mimiciv.icu.chartevents,NMB Medication,223801,adjudicated:both_agree,"神经肌肉阻滞剂名称 (categorical), 药名字段; 目录 medication 概念仅含血管活性药 (norepinephrine/dopamine 等), 无 NMB 概念。"
mimic-iv,mimiciv.icu.chartevents,Passey Muir Valve in use,223847,adjudicated:both_agree,"Passy-Muir 说话瓣膜是否使用 (Respiratory, categorical); 属气切发声装置, 不是 o2_device (氧疗装置), 亦非 ventilator/ventilator_type, 目录中无对应。"
mimic-iv,mimiciv.icu.chartevents,Graft/Flap Pulse,223942,adjudicated:both_agree,"移植皮瓣搏动评估 (categorical, 如可触及/多普勒可闻), 是皮瓣灌注的定性评估, 与 heart_rate 无关。"
mimic-iv,mimiciv.icu.chartevents,Angio Site # 2,223971,adjudicated:both_agree,"血管造影穿刺部位 #2 (Site, categorical), 部位修饰属性。"
mimic-iv,mimiciv.icu.chartevents,Angio Appearance # 2,223972,adjudicated:both_agree,"血管造影穿刺处外观 #2, 置管部位评估属性 (虽在 Cardiovascular 类目下, 但非血流动力学测量)。"
mimic-iv,mimiciv.icu.chartevents,Angio Dressing # 2,223973,adjudicated:both_agree,"血管造影处敷料 #2, 置管护理评估属性。"
mimic-iv,mimiciv.icu.chartevents,Incision Packing #1,224044,adjudicated:both_agree,"切口填塞 #1, 伤口护理操作记录。"
mimic-iv,mimiciv.icu.chartevents,Position Change,224066,adjudicated:both_agree,"体位变换 (Restraint/Support Systems, categorical), 护理操作记录。"
mimic-iv,mimiciv.icu.chartevents,PT Splint Location #1,224114,adjudicated:both_agree,"物理治疗夹板位置 #1 (Location, categorical), 器具部位属性。"
mimic-iv,mimiciv.icu.chartevents,MDI #2 Puff,224172,adjudicated:both_agree,"定量吸入器第2种药物的喷数 (puffs, p50=6), 属给药记录, 目录中无吸入药物剂量概念。"
mimic-iv,mimiciv.icu.chartevents,PCA basal rate (mL/hour),224331,adjudicated:both_agree,"PCA 基础输注速率 (mL/hr), 镇痛泵设置, 目录中无对应药物/速率概念。"
mimic-iv,mimiciv.icu.chartevents,PCA inject,224332,adjudicated:both_agree,"PCA 泵有效给药次数, 设备计数项, 无对应概念。"
mimic-iv,mimiciv.icu.chartevents,Epidural Infusion Rate (mL/hr),224366,adjudicated:both_agree,"硬膜外输注速率 (mL/hr, p50=8), 镇痛输注设置, 目录中仅有血管活性药物概念, 无对应。"
mimic-iv,mimiciv.icu.chartevents,Epidural Medication,224368,adjudicated:both_agree,"硬膜外用药名称 (categorical), 药名分类字段; 目录中的 medication 概念仅涵盖血管活性药, 无镇痛药概念。"
mimic-iv,mimiciv.icu.chartevents,Cont Neb - Med,224375,adjudicated:both_agree,"持续雾化药物名称 (categorical), 药名字段, 目录中无雾化药物概念。"
mimic-iv,mimiciv.icu.chartevents,PCA cleared,224379,adjudicated:both_agree,"PCA 计数清零标记, 设备操作记录。"
mimic-iv,mimiciv.icu.chartevents,CT #3 Crepitus,224428,adjudicated:both_agree,"胸管 #3 处皮下气肿 (crepitus) 有无, 体格检查属性。"
mimic-iv,mimiciv.icu.chartevents,CT #3 Drainage,224430,adjudicated:both_agree,"胸管 #3 引流性状 (categorical), 置管评估属性。"
mimic-iv,mimiciv.icu.chartevents,CT #3 Dressing,224432,adjudicated:both_agree,"胸管 #3 敷料 (Pulmonary, categorical), 置管护理评估属性。"
mimic-iv,mimiciv.icu.chartevents,CT #3 Fluctuate,224434,adjudicated:both_agree,"胸管 #3 水柱波动有无, 置管功能评估属性。"
mimic-iv,mimiciv.icu.chartevents,GI #2 Tube Drainage,224445,adjudicated:both_agree,"胃肠管引流性状 (categorical), 引流定性描述, 非出入量数值概念。"
mimic-iv,mimiciv.icu.chartevents,Impaired Skin Depth #1,224563,adjudicated:both_agree,"伤口深度 #1 (cm), 伤口尺寸评估, 无对应概念。"
mimic-iv,mimiciv.icu.chartevents,Baseline Current/mA,224661,adjudicated:both_agree,"神经刺激仪基线电流 (mA, p50=80), 属 TOF 监测设备设置, 目录中无对应概念。"
mimic-iv,mimiciv.icu.chartevents,PCA attempt,224663,adjudicated:both_agree,"PCA 泵按压尝试次数, 镇痛设备计数, 非目录中生理测量或药物浓度概念。"
